Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2018-07-31,188.155348687,98.4003582559,351.127666775,141.970585151,41.4058608503,122.657589467,112.67454191,12.9637335951,233.774312711,193.926158452,139.924233961,47.2094226598,129.950397676,112.37332744,45.1168754713,154.632029312,208.009857091,64.5187003176,104.757007829,76.3066805951,38.9555338738,79.53416022,127.8217924,250.622363238,133.479877513,136.05831565,50.0303667348,87.7541145924,78.9916402568
2018-08-01,199.239596198,98.3311457853,347.639056221,136.777502551,40.9848506784,121.802765053,112.0891423,12.5927977109,232.40571441,192.728356137,138.543625014,47.9062769236,130.06807084,113.067412368,44.8846633737,154.023473655,202.846839256,64.1464958828,104.9545135,76.931738569,39.2872363911,79.3079874103,126.662811956,250.770824475,132.653863832,137.560787909,50.1175614096,86.7804894277,77.9062441448
2018-08-02,205.063522856,98.6079956679,344.653042103,136.254245179,41.6408432717,120.219397104,111.8708577,12.5262194752,230.387278066,192.100000824,138.022276182,48.5638717922,128.705023354,113.546428727,44.6814777882,152.541346169,201.357695592,63.882034837,106.228425077,78.0330311897,39.0140696121,80.6355234674,126.044034261,253.45302416,131.886851128,138.227447785,50.3597688395,87.2918885041,77.4410743825
2018-08-03,205.656792125,99.6560702232,343.381768766,136.747884209,41.9345712986,120.501100604,113.200409357,12.4976859457,230.485738376,192.080364721,142.598560381,48.711094524,129.391450146,114.465358068,45.1071999672,153.326579274,203.081967203,64.5774694389,106.692563404,78.122325186,39.8897952604,80.9600322813,127.389630201,254.581329563,131.660680715,139.122961052,50.6407294583,88.1179947045,77.7221144473
2018-08-06,206.724676809,99.7846076687,341.538915168,137.705543928,42.3947452073,120.743948449,115.035984405,12.4596412396,232.297408069,192.129454979,140.986240842,48.6816499777,129.460092825,114.4946856,45.1362264794,153.827165379,202.503944333,64.8615201917,106.781440956,78.8862849319,40.3817759617,81.1468706894,127.684286246,254.126048436,131.709848196,139.01350943,50.8441836995,88.1868368878,77.7027323738
2018-08-07,204.786663864,100.822794728,345.668089807,140.568650305,42.6688913657,121.598772863,115.651150097,12.5167082987,234.168153949,193.464710019,141.932392428,49.0766329389,128.910951392,114.915046895,44.9910939184,153.159717239,204.33598292,65.2141349195,107.522087222,79.8982835564,40.1849836812,81.2648738944,127.625355037,255.006918443,132.250690487,139.580667832,50.8248071051,88.2851828641,78.7590553757
2018-08-08,204.92509336,101.623681889,342.731349849,137.932617882,42.9234556556,120.33596407,113.091267057,12.412085357,232.730633431,194.417061041,141.816537132,49.3333718638,128.626574578,115.149667152,44.652451276,155.986556419,202.935012236,65.3218783085,108.124479518,79.868518891,40.7458416807,80.9796994822,126.90835866,256.155018678,132.467027404,139.978673729,51.0573262378,88.5605515975,78.2357393931
2018-08-09,206.536808207,101.8313193,340.415464311,136.75775699,42.8647100502,119.024585708,113.269863548,12.3074624153,230.180511416,194.475969351,141.285533691,49.5111141963,128.655992869,114.260065343,44.8459613574,156.359542144,200.622920757,64.6460334137,108.302234622,80.6225570817,40.3424175056,80.045507442,127.252124046,258.906500274,132.004853082,139.312013852,51.357663451,88.0491525211,77.8384068878
2018-08-10,205.923763296,100.437182392,336.146900797,134.190834032,42.8647100502,119.811412725,111.801403509,12.1457724145,226.074716513,192.728356137,141.002513695,48.2372941462,128.214718503,113.135843276,44.5847227475,155.750986487,197.86016738,64.7145973885,107.640590624,80.0967146592,40.2735402074,80.0750082433,126.574415143,257.689118129,130.883834514,139.033409725,50.8344954023,89.2065225745,77.7608785941
2018-08-13,207.25339199,100.664594795,335.106995532,133.302283777,42.8353372475,118.937160484,111.245769981,11.8414147659,223.367058003,190.607656956,139.275115791,47.8423111849,127.694995362,111.33708797,44.3428351458,155.220954141,195.783203849,65.3512628691,106.860443224,79.521264461,40.1554648391,80.1635106471,125.769021952,258.233475999,129.979152863,139.511016801,50.5922879723,88.6723517806,76.9188444013
2018-08-14,208.126580983,101.03043214,335.879496586,133.203555971,43.0801106032,119.073155277,111.8708577,11.7463030007,226.025486358,189.586579572,139.909470953,47.5164502419,126.988956376,112.080052118,44.4008881702,157.635545941,196.449399698,65.0965966769,108.193606503,79.5113429059,40.0570686989,79.9570050382,125.268106676,260.777111863,130.215156772,140.058274908,51.2220272902,89.8692900409,76.6740670197
2018-08-15,208.61278849,100.367969921,328.570448155,130.340449594,42.943037524,114.565899277,111.970077973,11.622657706,225.720259399,190.460386179,140.446233014,46.8647283558,127.900923399,111.151346933,44.5847227475,156.928836146,197.301738506,65.9879283497,106.732064538,78.9458142628,40.49985133,80.9305314801,126.476196461,257.936553524,129.556312527,139.222462526,51.5804942866,89.2460907814,75.3326869684
2018-08-16,211.668949965,101.495144443,342.653736595,134.526508572,44.2158589737,115.381868035,111.602962963,11.6987471181,229.412521003,191.834913426,141.841814372,46.5783657088,129.911173287,112.197362247,44.7201798045,158.744687702,199.026010117,67.4375666747,106.712236921,79.4220489096,40.7556812947,82.2974019388,128.018229764,260.401010062,131.778682669,140.157776382,52.5783888981,97.5751983449,76.3705430665
2018-08-17,215.895978499,101.870869284,343.069698701,137.567325,44.9110153039,115.519157357,111.602962963,11.6987471181,229.786670179,192.001820306,142.544484706,46.5092436906,131.862586594,112.197362247,45.0878489591,158.175393701,200.613123759,67.6432585992,106.652754069,79.1244022553,41.4149354344,82.2974019388,128.096804709,259.638909044,132.895702483,140.835396631,53.0821803524,96.7937262576,76.6251115434
2018-08-20,213.792386834,102.661868948,347.367973794,136.905848699,45.2536980019,115.470125456,111.116783626,11.6987471181,232.149717605,194.328698575,142.983653665,45.9167692487,134.225855975,112.050724586,45.213630512,158.695610633,200.446574797,68.730487343,105.94887365,81.5353401548,41.651086171,82.2482339367,129.078991527,259.708190955,133.58766166,140.446761488,52.9465441916,94.9636966861,77.163621783
2018-08-21,213.375637542,103.630843537,350.368843272,138.209055739,44.8228968958,115.656446678,111.513664717,12.0126159432,234.975528486,196.58685048,142.456650914,47.0227215403,132.725523131,112.73503367,44.7201798045,158.067424149,201.514447556,67.7510019883,105.066544675,82.2992999007,41.4838127326,82.5039075477,129.363825704,259.005474432,134.418012673,139.549911159,53.1984399188,95.0428331,77.1832039735
2018-08-22,213.385560145,104.639368109,346.664799758,137.853635637,45.0285065146,116.617471926,111.067173489,11.8604371189,235.654904622,195.349775958,141.74422127,46.4598708205,131.999871952,112.392879128,44.4395901865,157.586468872,200.113476872,67.6236688921,106.137236016,81.9917316913,41.3952562064,82.0023939261,127.104796024,258.06521993,131.709486752,140.646061561,52.4524410345,94.6372589787,78.2895977384
2018-08-23,213.822154641,104.184543302,344.139315544,135.049765945,45.0578793173,115.813348759,111.126705653,11.9270153546,232.701095338,196.518124118,141.871092302,46.3907488022,132.490176803,112.158258871,44.2170535929,156.114156799,199.966521905,67.5551049173,106.632926451,82.2596136801,41.5231711887,81.8548899198,127.212836574,258.738244205,131.096608624,141.602701912,52.5880771953,94.1525484435,77.4279813551
2018-08-24,214.486968988,104.570155639,346.02104888,136.451700791,45.3516073441,116.705729346,111.057251462,11.8889706485,231.490033532,197.637382019,142.524966085,47.0622198364,133.313888953,112.10937965,44.1493250645,156.438065455,202.471651206,67.6236688921,107.465686382,81.8032221436,41.7199634692,81.9728931249,128.185201523,261.568905128,131.828108325,143.695352679,53.0724920552,93.9250312536,77.9567004994
2018-08-27,216.253192178,105.845642597,350.339131693,140.232975764,45.6159625683,118.019784277,111.454132554,12.1457724145,238.864710709,198.305009539,143.159321248,47.7435654446,133.186409691,114.093875994,44.2073780889,157.517760975,205.469916195,67.5746946244,108.655343427,82.0016532464,40.9131151191,82.0515619283,129.540619331,264.340181556,133.805134544,144.891153117,53.1403101356,93.5194571323,78.7204059301
2018-08-28,217.999570164,106.073055001,347.833455198,140.193484642,45.9684362005,117.539271653,111.702183236,12.136261238,238.638251998,198.295191488,143.061728146,47.9608060733,132.594119106,113.536652883,43.8977619587,158.656348978,206.554814711,67.2220798967,109.309654802,81.9322023604,40.8343982069,82.09089633,129.923672189,265.755512017,132.95501327,144.691853044,52.9465441916,95.0329410482,78.6029127869
2018-08-29,221.254183683,105.50946774,346.823261513,140.055265713,46.4873557146,117.892301336,111.573196881,12.3359959449,238.470869472,199.021727318,143.988862615,48.1385484059,133.127180633,113.165170808,43.8590599424,160.09921481,207.57067423,67.3983872606,111.054485134,82.1405550184,40.8343982069,82.1007299304,130.29690318,266.240485392,132.085121733,146.515448713,52.869037814,94.6075828235,79.1707963123
2018-08-30,223.288317132,105.034867941,343.564891684,137.290887143,46.1642548851,117.490239753,111.047329435,12.1457724145,236.49513733,196.633624481,142.417613673,47.6349451303,133.216024221,112.607947697,43.4913907878,159.794936981,207.3339691,67.1339262148,110.985088473,80.7614588537,40.8343982069,82.022061127,129.304894495,265.636743027,131.06695323,146.226463607,53.0434271636,95.0626172034,78.828107978
2018-08-31,225.868193702,104.787680546,339.494405363,137.08355875,46.7712928072,116.166378442,111.146549708,12.3074624153,234.924430278,198.123721706,142.954375734,47.8225620369,132.959364967,112.01162121,43.1237216332,160.226815189,208.024359064,67.1829004825,111.361813204,81.7536143679,40.8540774349,81.5697155075,129.255785154,265.706024938,130.187176563,146.375938662,52.67527187,94.8252079617,78.495210739
2018-09-04,226.592543662,105.806092614,342.921140806,136.481319133,46.7321290703,116.568440025,109.985672515,12.0506606493,234.776250367,202.376913122,142.173630918,47.3584570574,132.00182852,112.568844321,43.3075562105,159.723112571,205.736209467,66.5560298555,110.747157064,79.1677336215,40.7064832246,81.323875497,129.776344167,265.755512017,130.384879184,147.282753994,51.5320528006,94.3306053748,78.6127038822
2018-09-05,225.114075936,104.491055672,343.347006771,138.801422576,46.2817460958,116.617471926,109.01331384,11.9460377076,234.67746376,201.459171122,143.130043318,47.1214672806,134.114331609,112.021397054,43.9074374627,161.224343904,208.921866018,67.2122850432,107.554910661,79.4859958672,41.1787846978,81.9040579219,130.228150103,264.894436841,131.254770721,142.17070712,52.1424155241,95.5770038938,79.6603510755
2018-09-06,221.373254909,104.21420579,347.892878356,139.768955076,46.29153703,112.998917676,109.400272904,11.898481825,231.674350905,203.176236798,142.866541942,46.6672368751,135.111354095,111.542380695,44.2847821214,161.71817,209.819372972,67.9566939128,107.802755879,79.9633892358,41.1099073996,81.2747074949,130.208506366,267.774584843,131.986270422,143.994302789,52.5977654925,95.4088390143,78.7791525017
2018-09-07,219.587186515,104.886555504,345.922010284,139.52213556,46.0663455428,112.381115731,110.104736842,11.7938588833,231.071752602,203.511755379,141.949166784,45.8673963785,135.555572034,111.757449264,44.2364046011,161.876194351,209.651706838,68.2407446656,107.277324017,79.863932284,41.5231711887,80.5470210636,128.528966909,266.41411319,130.493615627,142.698852314,52.3168048737,94.7955318065,80.120532553
2018-09-10,216.640173664,106.082942497,338.573346414,140.242848545,46.0859274112,112.26343917,109.816998051,11.898481825,229.09602046,207.912969698,142.144352988,45.7192777681,135.446985427,111.161122777,44.5653717394,163.031747416,210.006764534,68.1330012766,108.437239636,81.6541574161,41.3854165923,81.0092002834,126.068846011,257.923578421,132.114777127,143.575772635,52.4330644401,95.8539813425,80.0030394098
2018-09-11,222.117450074,107.091467069,341.93075484,140.223102984,46.0467636743,112.792983694,108.745419103,11.7272806477,227.41664814,211.031318856,142.964135044,44.3664611257,136.730281695,111.864983549,44.5266697231,162.587303929,208.872552449,67.6628483063,110.281208055,82.1812792606,41.631406943,80.6453570678,126.315846101,259.224467374,132.075236602,144.98083815,53.014362272,95.5967879973,81.1290153652
2018-09-12,219.358966664,106.666304749,350.012304324,142.44447862,45.9096905951,113.54807496,108.606510721,11.9935935902,225.381644035,209.185966664,143.042209526,44.3664611257,137.569360025,110.545244601,44.7395308126,162.705822192,203.872156562,68.426846883,110.747157064,82.5492699822,41.7298030832,81.7270531143,125.367365755,260.843130728,132.352020273,146.057058545,53.256569702,94.9340205309,81.3933749374
2018-09-13,224.657636235,107.437529422,352.042595555,143.688448977,46.2523732931,114.048200344,109.807076023,12.0887053554,225.559459927,206.689313699,145.364925352,44.9984338637,138.092550042,110.97538174,44.7201798045,160.394716062,206.180031587,69.3769476772,111.936814109,83.0167176556,42.1627461004,82.0613955287,127.284086455,263.643517634,133.963296642,147.113348932,53.2275048104,94.0931961331,80.6002962209
2018-09-14,222.107527472,108.327404045,356.340870648,143.056591018,46.4090282408,115.107289393,108.408070175,12.174305944,226.458418052,206.314322344,144.75984812,44.9688101416,137.697689652,110.955830052,44.8763052413,158.853978642,205.026094075,69.0145380959,112.39284931,83.0366090459,42.2709818546,82.2187331355,128.44992688,263.464769534,136.217106532,147.322614009,52.8496612196,93.568917391,81.1877619368
2018-09-17,216.193656565,107.971454196,352.537788538,144.359798059,46.1250911482,115.234772334,108.507290448,12.1935083194,225.124798856,205.653153377,144.379235022,44.8503152532,138.161650611,111.288208749,45.1983139547,156.187317722,206.653441849,69.4484677438,111.173450839,82.8078580568,42.3201799248,82.8480835625,128.331366837,262.03478473,136.177566008,145.668423402,52.9949856776,93.796434581,81.6675256048
2018-09-18,216.550870244,108.406504011,360.084529601,147.173540532,46.4677738461,115.842767899,108.675964912,12.1551035687,226.112664927,208.238620085,144.984312255,45.5217862874,138.734198177,111.737897576,44.8177582025,155.821886411,208.625984605,69.4484677438,112.23422837,84.7969970925,42.8121606261,82.6022435519,129.79360737,261.458818629,137.976659868,147.113348932,52.6946484644,94.399849737,81.8829297006
2018-09-19,216.679864072,108.861328818,361.708762585,150.816596577,46.29153703,117.19604835,108.933937622,12.3471273218,232.72148894,208.889920858,145.472277764,45.5711591576,138.655226099,114.983477803,44.8470317219,157.214476002,210.194156096,69.0145380959,110.737243256,83.9715043927,42.5661702754,82.6022435519,130.910047778,263.484630434,138.886091929,146.904083855,51.8323900137,94.211900754,82.8620392271
2018-09-20,218.327016036,109.859965894,363.92722715,154.015377494,46.7321290703,117.10779093,110.749668616,11.9630798157,234.519405189,208.278092859,147.511973595,46.6079894309,140.155695582,115.970838053,45.5105648283,158.804596032,212.314639559,69.8035010921,112.591125484,84.9063997395,43.0483113627,83.9396132094,132.540248373,264.537258136,140.220584627,148.71771452,52.2683633877,94.7163953926,83.0480700372
2018-09-21,215.975359317,109.652328483,368.651368209,154.390543157,47.5447766112,118.784681924,109.539181287,11.6846453737,232.484401083,209.5905626,147.707159799,46.0747624332,141.044131461,115.208322216,45.4520177895,163.25890742,213.36008722,70.1190862906,113.275178285,85.0854222527,43.3533393975,84.3919588289,132.826768477,264.815310737,140.447942642,149.524879816,52.723713356,94.8647761687,83.3907583714
2018-09-24,219.081133803,108.614141423,364.452131712,152.040821372,47.4272854005,120.245832556,111.890701754,11.2717943047,230.07400787,205.248557442,146.418930853,46.321626784,138.665097609,114.103651838,44.9543679597,161.293479557,210.578801933,69.8035010921,113.681644442,83.8123732699,43.2254244151,82.8677507634,131.236087897,265.500511788,138.727929831,148.588169473,51.8711432025,93.8953550983,84.7908849943
2018-09-25,220.47029811,108.633916415,363.699438377,152.129676397,47.4566582032,120.981311062,112.743996101,10.820538485,229.678861442,204.725543184,145.325888111,45.3341693808,136.858611322,113.781048984,44.5738122075,164.355201354,207.748203078,69.6752946052,113.46354065,84.3295494191,43.0876698188,81.7368867147,129.714567342,261.67728853,138.105166572,149.056524644,51.3964166398,94.0734120296,84.6929740417
2018-09-26,218.713997522,106.794842195,361.520589252,151.221380581,47.3979125978,119.58880509,114.311676413,10.9357527368,226.102786266,204.784752346,147.960901864,45.1268033261,136.384778854,112.441758348,44.7396954841,163.713227429,208.172299771,69.3597094068,112.997591641,83.2454686447,42.9794340645,81.8745571207,127.946046696,261.081461528,137.956889606,148.747609531,51.4836113146,93.568917391,83.9880151826
2018-09-27,223.208936315,106.636642262,363.857900132,150.530285939,47.319585124,120.098736854,115.135204678,11.0701693639,224.976618946,204.113715185,147.853549452,45.3045456587,136.444007912,111.952966145,44.8958209209,164.473719617,207.225479248,69.7443288674,113.423885415,84.0809070397,43.1959055731,81.4812131037,127.570606559,262.809359832,138.075511179,149.494984805,51.9195846885,93.113883011,83.9782240873
2018-09-28,223.992821888,105.291942832,368.32454084,150.5500315,47.6328950193,119.912415633,116.028187135,10.8397408603,221.519087698,204.419629185,147.570529456,46.6968605972,136.394650364,110.310624344,45.0714620373,165.224335283,207.817242075,69.9612936914,113.38423018,84.2599295529,43.3631790115,81.8450563194,128.153526772,264.189692385,138.204017883,149.564739831,51.7258187446,92.8962578728,83.2438919425
2018-10-01,225.501057421,106.686079741,378.614651029,150.342703107,47.8482955723,121.98156183,115.333645224,11.6078358725,222.595861715,204.863697894,149.317445981,45.8673963785,137.895119847,110.955830052,45.1104933965,164.611990924,209.276923714,70.5431539011,114.61354246,84.0013414783,43.559971292,82.277734738,127.422406505,267.228410092,139.301267435,150.262290086,52.1617921185,93.380968408,84.0173884684
2018-10-02,227.505423064,107.170567035,382.655425771,152.850389382,47.9853686515,122.324785133,116.742573099,11.8286631885,223.326882607,202.051262735,150.049394246,47.4967010938,138.674969118,111.415294722,45.3837129109,163.140389157,212.748598965,70.7601187251,114.15750726,82.3205189931,43.5107732219,82.9562531672,127.9559267,268.747768945,139.825179383,149.146209677,52.723713356,94.1228722883,84.6538096606
2018-10-03,230.273829076,107.22989201,388.528414551,156.207134789,48.1126507964,122.883748798,115.998421053,11.982282191,225.016133588,201.054575187,149.532150805,48.1484229799,137.243600203,112.461310036,44.7592111637,162.626810017,212.797912534,70.3853613019,114.177334877,82.0519852233,44.0913104494,81.6483843109,127.985566711,269.015891096,139.400118746,148.847259568,52.5977654925,93.0545307006,84.3502857074
2018-10-04,226.225407381,106.913492144,386.240622969,154.755836039,47.6916406246,122.530719115,115.224502924,12.1551035687,224.719773767,196.229028546,147.668122558,47.5263248159,137.559488515,113.468221974,44.7396954841,163.752733516,210.904271488,70.2374307401,111.817848405,79.7445839418,43.9830746951,80.556854664,129.220567161,266.45383499,138.777355487,146.246393614,53.305011188,93.1930194249,83.7921932773
2018-10-05,222.55404457,106.407404517,382.754464368,151.35959951,47.4451976698,122.903361558,113.88502924,12.6543653267,222.971250822,193.791584742,145.442999834,46.4401216724,137.312700771,112.828382083,44.7689690035,164.513225705,210.263195092,70.0500520285,111.16353703,79.6849097708,44.1897065897,80.7830274737,128.568486923,267.327714592,137.462633051,144.851293103,53.2275048104,92.3027347685,83.557206991
2018-10-08,222.038069256,106.169245633,382.061194191,151.399090632,46.8438768599,122.422848934,115.115360624,13.0672163958,222.615619037,195.79482803,144.818403981,46.4401216724,137.598974554,113.517440427,45.3544393915,165.698408336,211.426995319,70.4741196389,109.894569516,79.7943124177,44.5537723086,81.0288674843,130.080127475,267.139036042,137.986544999,141.393436835,53.305011188,93.6678379084,84.3307035169
2018-10-09,225.114075936,105.841777168,381.734366822,147.558578976,46.8143037053,124.36451219,115.978576998,13.0096092699,220.205225824,193.169888549,143.696083309,45.9661421189,137.411415869,112.729945176,45.2666188333,167.732971852,207.531223375,71.3419789348,111.292416543,79.9832806261,44.7407249751,80.8321954758,130.01096745,268.231385544,134.319161362,141.811966989,53.8596662026,96.0320382738,84.7027651369
2018-10-10,214.685421032,102.775481543,363.937131009,141.891602906,44.9807681212,120.226219796,111.98,12.7503772032,212.282539937,191.146908873,139.25559717,44.2380916633,135.960303934,109.727619532,44.5738122075,166.290999651,199.374759078,69.4780538562,105.244993232,74.5330396683,43.7961220286,80.0848418437,126.632006217,261.250279179,129.613838959,135.045729508,53.2132326748,94.7262874444,82.7543371792
2018-10-11,212.790204013,100.800747466,354.667118365,139.176588239,43.4922526738,116.136959302,110.283333333,12.2127106947,210.385837081,187.239104231,135.673930329,43.6752409434,132.120286637,106.439826859,43.5589968683,160.957677812,194.029168209,67.426750066,104.997148014,74.1053747756,42.1233876443,77.557606535,122.818324825,255.331730966,127.883941017,133.261993854,52.2337879357,92.9061499245,79.8953373619
2018-10-12,220.390917292,102.209854194,356.647890298,140.262594106,45.0596298667,115.489738216,111.731949318,11.8286631885,211.274916545,189.933121068,137.459884094,44.3170882555,132.149901166,105.278271364,43.5980282275,161.797182175,195.508575276,68.8468834592,108.625602001,75.4977721006,43.0778302048,77.7444449431,122.166244587,257.804413021,128.140954425,139.569841167,52.6255658313,93.7865425292,79.679933266
2018-10-15,215.677681251,101.832769295,355.429715559,139.99602903,44.0344271745,114.67580867,112.555477583,11.6654429984,212.60853574,188.650255907,137.73314478,43.9714781644,132.228873245,104.677806235,43.8224585429,161.649034346,196.208827955,68.5017121483,106.672581686,74.5827681441,42.4284156791,78.7966401883,121.909364493,258.439961822,128.832913602,136.749745133,52.4982380153,92.8072294072,79.1316319312
2018-10-16,220.430607701,103.47011162,364.709632063,141.881730126,45.1680647669,115.234772334,115.284035088,11.6174370602,219.009907878,191.028490551,141.627109548,45.3637931029,134.805337292,106.922167701,44.3884132513,162.044095223,199.552287926,70.2374307401,110.043276646,77.0592462436,43.2254244151,79.6619970255,123.253044983,270.67427625,130.987872181,141.24396178,52.5961824892,94.775747703,79.5036935513
2018-10-17,219.478037891,103.539574627,361.986070656,139.541881122,45.2863573852,115.019031972,116.216705653,11.703847749,225.510066624,182.729339783,130.823553162,45.3144202327,137.668075123,108.113254268,44.7494533239,164.710756143,200.144050753,70.8291529872,109.755776194,76.0646767258,43.8551597128,80.4978530615,124.922765593,265.440929088,128.575900194,141.95147704,52.8508381213,95.5176515834,79.7974264092
2018-10-18,214.348052557,102.051081605,355.895196964,134.072360664,44.8131869119,115.195546814,115.27411306,11.8862703145,222.220472608,178.061684239,127.407794594,44.4059594218,137.707561162,106.400452097,44.5055073289,164.750262231,197.629058739,71.2137724479,107.56482447,75.18945555,43.2943017133,79.6100756153,123.638365124,264.954337037,127.458880379,138.802535885,53.5266549913,95.1318615656,80.1401147435
2018-10-19,217.612588678,105.911240176,352.834904328,130.498414084,44.6948942935,115.852574279,117.972904483,12.0590916922,224.20608341,177.47946082,125.992694615,43.4481257407,137.263343222,106.223265665,45.2080717945,165.421865722,197.106334909,71.3518409723,107.723445409,73.8070039202,43.7862824146,86.614651062,124.557205459,263.454839084,127.201866971,139.589771174,53.7715161761,96.101282636,80.2576078867
2018-10-22,218.942217372,103.708270503,352.557596257,127.904743198,45.1089184577,114.940580932,117.347816764,11.8862703145,218.911121271,176.39395953,126.890551153,44.4454577179,136.898097361,104.697493617,44.8567895617,164.572484836,198.59560469,71.5688057962,108.685084853,74.4932568875,43.6583674323,85.9201464143,122.581204738,260.366469127,124.948057081,140.147811378,53.8498717552,96.0913905842,79.4547380749
2018-10-23,221.006118628,103.579267775,346.684607478,118.235617634,44.7737560391,111.204350121,116.931091618,12.1839071317,215.908008416,176.176859273,128.051909067,43.9418544423,137.144885105,103.604843956,45.2373453139,174.962585901,189.906553849,71.1052900359,107.168272121,72.9516741349,43.3926978536,86.4757501324,122.314444641,263.017899283,128.526474538,138.633130823,56.0340335234,96.7442659989,78.1721045952
2018-10-24,213.425250553,101.058752924,351.240382922,111.637159901,43.4429640828,108.076114875,110.739746589,11.6846453737,206.641824673,174.63742108,124.148184989,41.8879430437,135.70364468,101.675480591,45.5983853865,175.16011634,182.00652011,69.5668121933,101.438090689,71.7283536279,41.7986803814,88.7576939749,120.101323833,254.537294964,120.667795315,133.790139048,56.2397169186,96.5068567572,75.9984814464
2018-10-25,218.098796186,102.805251403,360.272702934,114.906576459,44.8230446301,109.419588946,113.269863548,11.3294014306,211.413217795,176.709741724,123.406477414,43.7542375357,136.690795656,103.220940021,45.3837129109,173.145305867,182.450342231,68.994814021,107.366548295,72.7030317554,42.7137644858,88.3013052064,119.785163718,262.402211381,122.971030861,140.028231335,55.2700666269,98.1093691388,76.6740670197
2018-10-26,214.625885419,100.473279002,355.815966086,114.330205151,43.6204030103,109.370557046,112.307426901,10.8493420479,209.783238778,169.959897342,121.786431921,45.1169287521,135.210069192,101.803448569,44.8080003627,171.199631048,182.410891375,69.4287436689,106.038097929,71.678625152,41.9167557497,87.1702547801,119.834563736,256.384358668,121.814470522,137.257960319,54.3689774669,97.8719598971,75.910361589
2018-10-29,210.597308929,100.413739281,332.363626406,113.266899462,43.2162365644,106.820898225,112.158596491,10.7149254208,211.887393509,170.917112116,116.760387171,44.8305661052,135.782616758,103.21109633,45.3349237119,171.090989307,183.239359333,70.4642576015,102.954903421,71.7979734941,42.5366514333,87.5472715889,120.852204107,254.735903964,119.699052467,133.859894073,55.3190388638,98.7226763466,75.4403890163
2018-10-30,211.649104761,101.296911807,346.545953442,116.72512731,43.9457077108,108.7037232,113.865185185,9.77400903079,216.619271987,173.917042952,112.622439648,47.1609655767,138.941499882,105.032179098,46.4765909685,176.286039839,187.204170273,71.8646669198,102.835937716,74.1053747756,42.2021045565,88.4898136107,124.359605387,256.483663168,121.211477525,132.2953885,56.9840949203,101.314393902,77.1342484972
2018-10-31,217.16607158,101.94192545,351.448363975,120.560977739,45.0990607395,109.488233607,113.934639376,9.69719952957,222.635376358,173.561787984,112.651717579,46.2920030619,138.19126514,107.315915326,46.7205369635,174.715672853,187.647992393,72.5944576913,105.889390798,74.63249662,42.3693779949,87.9838173674,123.62848512,259.532311325,122.78321337,137.367575359,55.9165001547,99.19749483,78.015447071
2018-11-01,220.500065916,103.241876023,359.579432758,123.919831224,45.0004835576,109.017527363,115.194736842,9.19793777161,224.215962071,178.081420626,114.018021006,47.6151959822,139.01060045,107.276540564,46.5839272063,172.720615424,189.581084294,72.1112178561,105.007061823,76.3729932763,42.9695944505,88.8866734094,123.697645146,259.115232424,126.11450255,140.337146448,54.897877626,99.4942563821,78.9847655022
2018-11-02,205.874150285,102.914407558,354.310579418,125.003011785,44.8329023482,112.508598672,114.281910331,8.91950332967,226.902957783,177.558406368,112.885941024,46.5191182646,138.872399313,106.685919125,46.8376310411,174.567525024,190.162984407,71.2729446726,105.244993232,76.1641336775,42.2414630126,89.1049462987,123.401245037,259.194676024,125.966225584,139.290821064,55.4659555747,100.246052314,80.2380256961
2018-11-05,200.029737594,104.40290058,358.499912055,125.619132839,45.4835117491,116.637084686,114.549805068,8.90990214202,225.944727695,179.788618108,117.170278199,47.3683316314,140.372868797,107.384821161,47.5109219874,178.162579005,190.596943814,72.1112178561,106.583357408,77.1089747195,42.8220002401,90.4840340991,125.011685625,259.194676024,125.788293224,139.310751072,56.0340335234,101.799104437,79.9345017429
2018-11-06,202.192864872,104.174664984,362.946745043,128.520864251,45.8383896041,116.597859166,115.799980507,9.04431876916,225.431037338,179.610990625,120.156627119,46.9535995221,140.738114658,107.886849383,47.920751259,180.453932092,192.618800139,72.2985965677,106.79154739,76.1541879824,42.3201799248,90.7916004431,127.056846372,261.70707988,126.47036727,140.297286433,56.0340335234,102.21457061,80.2771900772
2018-11-07,208.325033027,106.486790811,368.443387156,134.254765023,47.2184701513,118.529716042,116.137329435,8.83309264079,228.473664836,184.762187653,121.835228472,48.4143781739,142.890103786,109.737463223,48.1744550938,181.974916468,198.526565693,74.0441771969,110.995002282,77.5465853074,43.6878862744,90.5733275538,128.716686977,272.719948954,129.050386486,144.273322891,56.4649892086,103.193883732,81.2954639848
2018-11-08,207.600683066,107.667661942,368.8989647,130.567976139,47.7507869338,117.048952649,115.095516569,8.73708076426,228.839175282,185.522038555,121.942580885,48.6826844568,143.433036823,110.62339538,48.1354237346,183.189728665,201.268400124,74.438658695,110.786812299,77.357617099,43.4812543798,90.6427780186,129.418167233,274.725899858,129.831311843,144.721748055,57.0722449468,103.74783863,80.0030394098
